Country,State,Region,Farm_ID,Year,Quarter,Week,Water_Weekly_L,Water_Daily_Avg_L,Nitrogen_Weekly,Phosphorus_Weekly,Potassium_Weekly,Calcium_Weekly,Magnesium_Weekly,Temperature_Avg_C,Sunlight_Hours,Humidity_Percent,Season,time_index,farm_time_index,week_sin,week_cos,quarter_sin,quarter_cos,total_fertiliser,temperature_x_humidity,sunlight_x_temperature,Water_Weekly_L_lag_1,Water_Weekly_L_lag_2,Water_Weekly_L_lag_4,Water_Weekly_L_lag_8,Water_Weekly_L_rolling_mean_2,Water_Weekly_L_rolling_mean_4,Water_Weekly_L_rolling_mean_8,Temperature_Avg_C_lag_1,Temperature_Avg_C_lag_2,Temperature_Avg_C_lag_4,Temperature_Avg_C_lag_8,Temperature_Avg_C_rolling_mean_2,Temperature_Avg_C_rolling_mean_4,Temperature_Avg_C_rolling_mean_8,Sunlight_Hours_lag_1,Sunlight_Hours_lag_2,Sunlight_Hours_lag_4,Sunlight_Hours_lag_8,Sunlight_Hours_rolling_mean_2,Sunlight_Hours_rolling_mean_4,Sunlight_Hours_rolling_mean_8,Humidity_Percent_lag_1,Humidity_Percent_lag_2,Humidity_Percent_lag_4,Humidity_Percent_lag_8,Humidity_Percent_rolling_mean_2,Humidity_Percent_rolling_mean_4,Humidity_Percent_rolling_mean_8,Nitrogen_Weekly_lag_1,Nitrogen_Weekly_lag_2,Nitrogen_Weekly_lag_4,Nitrogen_Weekly_lag_8,Nitrogen_Weekly_rolling_mean_2,Nitrogen_Weekly_rolling_mean_4,Nitrogen_Weekly_rolling_mean_8,Phosphorus_Weekly_lag_1,Phosphorus_Weekly_lag_2,Phosphorus_Weekly_lag_4,Phosphorus_Weekly_lag_8,Phosphorus_Weekly_rolling_mean_2,Phosphorus_Weekly_rolling_mean_4,Phosphorus_Weekly_rolling_mean_8,Potassium_Weekly_lag_1,Potassium_Weekly_lag_2,Potassium_Weekly_lag_4,Potassium_Weekly_lag_8,Potassium_Weekly_rolling_mean_2,Potassium_Weekly_rolling_mean_4,Potassium_Weekly_rolling_mean_8,Calcium_Weekly_lag_1,Calcium_Weekly_lag_2,Calcium_Weekly_lag_4,Calcium_Weekly_lag_8,Calcium_Weekly_rolling_mean_2,Calcium_Weekly_rolling_mean_4,Calcium_Weekly_rolling_mean_8,Magnesium_Weekly_lag_1,Magnesium_Weekly_lag_2,Magnesium_Weekly_lag_4,Magnesium_Weekly_lag_8,Magnesium_Weekly_rolling_mean_2,Magnesium_Weekly_rolling_mean_4,Magnesium_Weekly_rolling_mean_8
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q3,2,395994.1,56570.58571428571,10.8,4.0,6.6,5.0,2.5,8.77142857142857,4.357142857142857,82.54285714285713,Winter,183,183,0.8229838658936564,0.5680647467311559,-1.0,-1.8369701987210297e-16,28.9,724.0187755102039,38.21836734693877,380749.7,423214.2,427191.9,447631.6,401981.9499999999,413151.17500000005,423441.53750000003,9.171428571428573,16.17142857142857,16.414285714285715,15.8,12.671428571428564,14.67142857142857,15.171428571428573,4.242857142857143,6.857142857142857,6.714285714285714,6.3,5.550000000000001,6.139285714285714,6.205357142857143,80.98571428571428,76.89999999999999,75.82857142857142,76.08571428571429,78.94285714285714,77.10357142857143,77.26607142857144,10.3,18.9,18.4,20.7,14.6,15.850000000000001,17.312499999999996,3.6,7.5,6.9,7.1,5.5500000000000025,6.024999999999999,6.7125,6.5,9.8,11.1,12.3,8.150000000000006,9.5,10.362499999999999,5.1,5.8,5.7,5.5,5.449999999999999,5.65,5.8125,2.4,3.5,3.8,3.2,2.9499999999999993,3.25,3.3
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q3,3,376489.9,53784.27142857143,12.5,3.5,6.3,4.6,2.5,8.714285714285714,4.871428571428572,81.7,Winter,184,184,0.992708874098054,0.120536680255323,-1.0,-1.8369701987210297e-16,29.4,711.9571428571428,42.45102040816327,395994.1,380749.7,421448.9,420396.9,388371.8999999999,405351.72500000003,416986.85,8.77142857142857,9.171428571428573,16.928571428571427,14.785714285714286,8.971428571428564,12.760714285714286,14.292857142857143,4.357142857142857,4.242857142857143,6.742857142857143,6.1571428571428575,4.300000000000001,5.55,5.9625,82.54285714285713,80.98571428571428,74.7,78.84285714285714,81.7642857142857,78.78214285714284,78.07321428571429,10.8,10.3,15.8,17.7,10.55,13.95,16.075,4.0,3.6,6.1,7.9,3.8000000000000025,5.299999999999999,6.325,6.6,6.5,10.6,12.2,6.550000000000005,8.375,9.65,5.0,5.1,6.0,6.4,5.05,5.475,5.75,2.5,2.4,3.3,3.3,2.4499999999999993,2.925,3.2125
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q3,4,392963.4,56137.62857142858,12.0,3.6,7.0,5.2,2.6,10.2,4.628571428571428,81.47142857142856,Winter,185,185,0.9350162426854148,-0.35460488704253545,-1.0,-1.8369701987210297e-16,30.400000000000002,831.0085714285713,47.21142857142856,376489.9,395994.1,423214.2,434332.2,386241.9999999999,394111.975,411498.47500000003,8.714285714285714,8.77142857142857,16.17142857142857,15.771428571428572,8.742857142857135,10.707142857142856,13.533928571428572,4.871428571428572,4.357142857142857,6.857142857142857,6.1000000000000005,4.614285714285716,5.082142857142857,5.801785714285714,81.7,82.54285714285713,76.89999999999999,75.98571428571428,82.12142857142857,80.53214285714286,78.43035714285715,12.5,10.8,18.9,18.4,11.65,13.125,15.425,3.5,4.0,7.5,7.1,3.7500000000000027,4.649999999999999,5.775,6.3,6.6,9.8,10.4,6.450000000000005,7.3,8.9125,4.6,5.0,5.8,6.5,4.8,5.125,5.5249999999999995,2.5,2.5,3.5,3.3,2.5,2.725,3.1125
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q3,5,375144.1,53592.014285714286,11.2,3.3,6.4,5.3,2.4,9.914285714285716,4.785714285714286,79.0,Winter,186,186,0.6631226582407952,-0.7485107481711012,-1.0,-1.8369701987210297e-16,28.599999999999998,783.2285714285716,47.44693877551021,392963.4,376489.9,380749.7,432566.9,384726.6499999999,386549.275,406327.375,10.2,8.714285714285714,9.171428571428573,16.32857142857143,9.457142857142848,9.214285714285714,12.8375,4.628571428571428,4.871428571428572,4.242857142857143,6.528571428571429,4.750000000000001,4.525,5.617857142857144,81.47142857142856,81.7,80.98571428571428,78.8,81.58571428571429,81.675,79.11607142857143,12.0,12.5,10.3,18.3,12.25,11.4,14.625,3.6,3.5,3.6,7.5,3.5500000000000025,3.674999999999999,5.3374999999999995,7.0,6.3,6.5,10.0,6.650000000000006,6.6,8.4875,5.2,4.6,5.1,5.5,4.9,4.975,5.3625,2.6,2.5,2.4,3.6,2.549999999999999,2.5,3.0250000000000004
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q3,6,393633.2,56233.31428571429,10.7,3.9,6.2,5.4,2.6,10.685714285714283,4.542857142857143,83.27142857142857,Winter,187,187,0.23931566428755768,-0.970941817426052,-1.0,-1.8369701987210297e-16,28.800000000000004,889.8146938775508,48.54367346938774,375144.1,392963.4,395994.1,427191.9,384053.7499999999,385147.875,399149.525,9.914285714285716,10.2,8.77142857142857,16.414285714285715,10.05714285714285,9.4,12.035714285714285,4.785714285714286,4.628571428571428,4.357142857142857,6.714285714285714,4.707142857142857,4.660714285714286,5.4,79.0,81.47142857142856,82.54285714285713,75.82857142857142,80.23571428571428,81.17857142857143,79.14107142857142,11.2,12.0,10.8,18.4,11.6,11.625,13.7375,3.3,3.6,4.0,6.9,3.450000000000003,3.599999999999999,4.8125,6.4,7.0,6.6,11.1,6.7000000000000055,6.575,8.0375,5.3,5.2,5.0,5.7,5.25,5.025,5.3374999999999995,2.4,2.6,2.5,3.8,2.499999999999999,2.5,2.875
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q3,7,367645.4,52520.77142857143,9.9,3.5,6.3,5.0,2.6,10.55714285714286,4.9,77.27142857142857,Winter,188,188,-0.23931566428755743,-0.9709418174260521,-1.0,-1.8369701987210297e-16,27.3,815.7655102040819,51.73000000000002,393633.2,375144.1,376489.9,421448.9,384388.6499999999,384557.65,394954.6875,10.685714285714283,9.914285714285716,8.714285714285714,16.928571428571427,10.299999999999994,9.878571428571428,11.319642857142856,4.542857142857143,4.785714285714286,4.871428571428572,6.742857142857143,4.664285714285715,4.707142857142857,5.128571428571428,83.27142857142857,79.0,81.7,74.7,81.13571428571429,81.36071428571428,80.07142857142857,10.7,11.2,12.5,15.8,10.95,11.6,12.774999999999999,3.9,3.3,3.5,6.1,3.6000000000000023,3.5749999999999993,4.4375,6.2,6.4,6.3,10.6,6.300000000000006,6.4750000000000005,7.425000000000001,5.4,5.3,4.6,6.0,5.35,5.125,5.300000000000001,2.6,2.4,2.5,3.3,2.499999999999999,2.525,2.725
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q3,8,376951.3,53850.18571428571,12.1,3.8,6.1,4.8,2.7,10.414285714285716,5.057142857142857,77.55714285714285,Winter,189,189,-0.663122658240795,-0.7485107481711013,-1.0,-1.8369701987210297e-16,29.5,807.7022448979593,52.666530612244905,367645.4,393633.2,392963.4,423214.2,380639.29999999993,382346.525,388229.25,10.55714285714286,10.685714285714283,10.2,16.17142857142857,10.621428571428565,10.339285714285715,10.523214285714285,4.9,4.542857142857143,4.628571428571428,6.857142857142857,4.721428571428572,4.714285714285714,4.898214285714286,77.27142857142857,83.27142857142857,81.47142857142856,76.89999999999999,80.27142857142857,80.25357142857143,80.39285714285714,9.9,10.7,12.0,18.9,10.3,10.95,12.0375,3.5,3.9,3.6,7.5,3.700000000000003,3.5749999999999993,4.1125,6.3,6.2,7.0,9.8,6.250000000000005,6.4750000000000005,6.8875,5.0,5.4,5.2,5.8,5.2,5.225,5.175000000000001,2.6,2.6,2.6,3.5,2.6,2.55,2.6374999999999997
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q3,9,377053.6,53864.8,10.5,3.8,6.9,5.1,2.6,11.385714285714286,4.928571428571429,81.05714285714285,Winter,190,190,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,28.900000000000006,922.8934693877551,56.115306122448985,376951.3,367645.4,375144.1,380749.7,372298.34999999986,378343.5,382446.3875,10.414285714285716,10.55714285714286,9.914285714285716,9.171428571428573,10.48571428571428,10.392857142857144,9.803571428571429,5.057142857142857,4.9,4.785714285714286,4.242857142857143,4.9785714285714295,4.821428571428571,4.673214285714286,77.55714285714285,77.27142857142857,79.0,80.98571428571428,77.41428571428571,79.27499999999999,80.475,12.1,9.9,11.2,10.3,11.0,10.975,11.1875,3.8,3.5,3.3,3.6,3.6500000000000026,3.624999999999999,3.65,6.1,6.3,6.4,6.5,6.200000000000005,6.25,6.425,4.8,5.0,5.3,5.1,4.9,5.125,5.05,2.7,2.6,2.4,2.4,2.6499999999999995,2.575,2.5374999999999996
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q3,10,383018.0,54716.857142857145,12.0,3.8,6.6,5.1,2.6,11.571428571428571,4.814285714285715,78.60000000000001,Winter,191,191,-0.992708874098054,0.1205366802553232,-1.0,-1.8369701987210297e-16,30.1,909.5142857142858,55.708163265306126,377053.6,376951.3,393633.2,395994.1,377002.44999999984,378820.875,381984.375,11.385714285714286,10.414285714285716,10.685714285714283,8.77142857142857,10.899999999999995,10.760714285714286,10.080357142857142,4.928571428571429,5.057142857142857,4.542857142857143,4.357142857142857,4.992857142857144,4.857142857142858,4.758928571428571,81.05714285714285,77.55714285714285,83.27142857142857,82.54285714285713,79.30714285714285,79.78928571428571,80.48392857142856,10.5,12.1,10.7,10.8,11.3,10.8,11.212499999999999,3.8,3.8,3.9,4.0,3.8,3.749999999999999,3.675,6.9,6.1,6.2,6.6,6.500000000000005,6.375,6.4750000000000005,5.1,4.8,5.4,5.0,4.949999999999999,5.074999999999999,5.05,2.6,2.7,2.6,2.5,2.6499999999999995,2.625,2.5625
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q3,11,378673.7,54096.24285714286,11.7,3.3,6.5,4.5,2.7,10.742857142857144,5.328571428571428,79.05714285714285,Winter,192,192,-0.822983865893657,0.5680647467311548,-1.0,-1.8369701987210297e-16,28.7,849.2995918367346,57.244081632653064,383018.0,377053.6,367645.4,376489.9,380035.7999999999,376167.07499999995,380362.36250000005,11.571428571428571,11.385714285714286,10.55714285714286,8.714285714285714,11.47857142857142,10.982142857142858,10.430357142857144,4.814285714285715,4.928571428571429,4.9,4.871428571428572,4.871428571428573,4.925,4.816071428571428,78.60000000000001,81.05714285714285,77.27142857142857,81.7,79.82857142857142,78.62142857142857,79.99107142857143,12.0,10.5,9.9,12.5,11.25,11.125,11.3625,3.8,3.8,3.5,3.5,3.8,3.724999999999999,3.65,6.6,6.9,6.3,6.3,6.750000000000005,6.475,6.4750000000000005,5.1,5.1,5.0,4.6,5.1,5.0,5.0625,2.6,2.6,2.6,2.5,2.6,2.625,2.575
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q3,12,364112.4,52016.05714285715,11.3,3.5,6.7,5.4,2.7,10.657142857142857,5.185714285714285,75.82857142857142,Winter,193,193,-0.4647231720437684,0.88545602565321,-1.0,-1.8369701987210297e-16,29.599999999999998,808.1159183673468,55.26489795918366,378673.7,383018.0,376951.3,392963.4,380845.84999999986,378924.15,380635.33749999997,10.742857142857144,11.571428571428571,10.414285714285716,10.2,11.157142857142851,11.028571428571428,10.683928571428572,5.328571428571428,4.814285714285715,5.057142857142857,4.628571428571428,5.071428571428573,5.0321428571428575,4.873214285714286,79.05714285714285,78.60000000000001,77.55714285714285,81.47142857142856,78.82857142857142,79.06785714285714,79.66071428571428,11.7,12.0,12.1,12.0,11.85,11.575,11.2625,3.3,3.8,3.8,3.6,3.5500000000000025,3.674999999999999,3.625,6.5,6.6,6.1,7.0,6.550000000000005,6.5249999999999995,6.5,4.5,5.1,4.8,5.2,4.8,4.875,5.050000000000001,2.7,2.6,2.7,2.6,2.6499999999999995,2.6500000000000004,2.6
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q3,13,384636.3,54948.04285714286,10.4,3.8,6.4,4.8,2.3,10.971428571428572,5.142857142857143,75.74285714285715,Winter,194,194,6.432490598706546e-16,1.0,-1.0,-1.8369701987210297e-16,27.700000000000003,831.0073469387755,56.42448979591837,364112.4,378673.7,377053.6,375144.1,371393.04999999993,375714.425,377028.9625,10.657142857142857,10.742857142857144,11.385714285714286,9.914285714285716,10.699999999999992,11.089285714285715,10.741071428571429,5.185714285714285,5.328571428571428,4.928571428571429,4.785714285714286,5.257142857142858,5.064285714285715,4.942857142857143,75.82857142857142,79.05714285714285,81.05714285714285,79.0,77.44285714285714,78.63571428571429,78.95535714285714,11.3,11.7,10.5,11.2,11.5,11.375,11.175,3.5,3.3,3.8,3.3,3.4000000000000026,3.5999999999999988,3.6125,6.7,6.5,6.9,6.4,6.600000000000005,6.675000000000001,6.4624999999999995,5.4,4.5,5.1,5.3,4.95,5.025,5.075,2.7,2.7,2.6,2.4,2.7,2.6500000000000004,2.6125
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q4,1,453432.8,64776.11428571429,19.2,7.5,11.4,6.1,3.6,14.428571428571429,6.9,77.12857142857142,Spring,195,195,0.4647231720437685,0.8854560256532099,-2.4492935982947064e-16,1.0,47.800000000000004,1112.8551020408163,99.55714285714286,384636.3,364112.4,383018.0,393633.2,374374.34999999986,377610.10000000003,378215.4875,10.971428571428572,10.657142857142857,11.571428571428571,10.685714285714283,10.814285714285706,10.985714285714286,10.873214285714287,5.142857142857143,5.185714285714285,4.814285714285715,4.542857142857143,5.164285714285715,5.117857142857143,4.9875,75.74285714285715,75.82857142857142,78.60000000000001,83.27142857142857,75.78571428571428,77.30714285714285,78.54821428571428,10.4,11.3,12.0,10.7,10.850000000000001,11.35,11.075,3.8,3.5,3.8,3.9,3.6500000000000026,3.5999999999999988,3.6750000000000003,6.4,6.7,6.6,6.2,6.550000000000006,6.55,6.4625,4.8,5.4,5.1,5.4,5.1,4.95,5.0125,2.3,2.7,2.6,2.6,2.499999999999999,2.575,2.6
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q4,2,430444.7,61492.1,17.5,7.0,10.4,6.2,3.7,15.071428571428571,6.885714285714286,77.91428571428571,Spring,196,196,0.8229838658936564,0.5680647467311559,-2.4492935982947064e-16,1.0,44.800000000000004,1174.2795918367347,103.77755102040817,453432.8,384636.3,378673.7,367645.4,419034.5499999999,395213.8,385690.4375,14.428571428571429,10.971428571428572,10.742857142857144,10.55714285714286,12.699999999999992,11.7,11.34107142857143,6.9,5.142857142857143,5.328571428571428,4.9,6.021428571428572,5.639285714285714,5.2821428571428575,77.12857142857142,75.74285714285715,79.05714285714285,77.27142857142857,76.43571428571428,76.93928571428572,77.78035714285713,19.2,10.4,11.7,9.9,14.799999999999999,13.15,12.137500000000001,7.5,3.8,3.3,3.5,5.650000000000002,4.524999999999999,4.125,11.4,6.4,6.5,6.3,8.900000000000006,7.75,7.1125,6.1,4.8,4.5,5.0,5.449999999999999,5.2,5.1,3.6,2.3,2.7,2.6,2.9499999999999993,2.825,2.725
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q4,3,435905.2,62272.17142857143,16.8,7.7,10.8,6.6,4.0,16.04285714285714,7.371428571428572,73.31428571428572,Spring,197,197,0.992708874098054,0.120536680255323,-2.4492935982947064e-16,1.0,45.9,1176.170612244898,118.25877551020407,430444.7,453432.8,364112.4,376951.3,441938.7499999999,408156.55,393540.35,15.071428571428571,14.428571428571429,10.657142857142857,10.414285714285716,14.749999999999993,12.782142857142857,11.905357142857143,6.885714285714286,6.9,5.185714285714285,5.057142857142857,6.892857142857144,6.0285714285714285,5.5303571428571425,77.91428571428571,77.12857142857142,75.82857142857142,77.55714285714285,77.52142857142857,76.65357142857142,77.8607142857143,17.5,19.2,11.3,12.1,18.349999999999998,14.600000000000001,13.0875,7.0,7.5,3.5,3.8,7.250000000000003,5.449999999999999,4.5625,10.4,11.4,6.7,6.1,10.900000000000006,8.725000000000001,7.625,6.2,6.1,5.4,4.8,6.15,5.625,5.25,3.7,3.6,2.7,2.7,3.6499999999999995,3.075,2.8625000000000003
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q4,4,460089.8,65727.11428571428,19.6,7.2,11.1,5.7,3.8,16.0,7.1000000000000005,72.97142857142858,Spring,198,198,0.9350162426854148,-0.35460488704253545,-2.4492935982947064e-16,1.0,47.4,1167.5428571428572,113.60000000000001,435905.2,430444.7,384636.3,377053.6,433174.9499999999,426104.75,400909.5875,16.04285714285714,15.071428571428571,10.971428571428572,11.385714285714286,15.55714285714285,14.128571428571428,12.60892857142857,7.371428571428572,6.885714285714286,5.142857142857143,4.928571428571429,7.12857142857143,6.575000000000001,5.819642857142857,73.31428571428572,77.91428571428571,75.74285714285715,81.05714285714285,75.61428571428571,76.025,77.33035714285714,16.8,17.5,10.4,10.5,17.15,15.975000000000001,13.674999999999999,7.7,7.0,3.8,3.8,7.350000000000003,6.499999999999999,5.05,10.8,10.4,6.4,6.9,10.600000000000005,9.75,8.2125,6.6,6.2,4.8,5.1,6.4,5.925000000000001,5.475,4.0,3.7,2.3,2.6,3.849999999999999,3.4,3.0250000000000004
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q4,5,434659.4,62094.2,17.2,7.8,11.5,5.7,3.9,15.685714285714283,7.642857142857143,75.01428571428572,Spring,199,199,0.6631226582407952,-0.7485107481711012,-2.4492935982947064e-16,1.0,46.1,1176.6526530612243,119.88367346938774,460089.8,435905.2,453432.8,383018.0,447997.4999999999,444968.125,411289.1125,16.0,16.04285714285714,14.428571428571429,11.571428571428571,16.021428571428565,15.385714285714286,13.185714285714287,7.1000000000000005,7.371428571428572,6.9,4.814285714285715,7.2357142857142875,7.064285714285715,6.091071428571429,72.97142857142858,73.31428571428572,77.12857142857142,78.60000000000001,73.14285714285714,75.33214285714286,76.31964285714285,19.6,16.8,19.2,12.0,18.200000000000003,18.275000000000002,14.812500000000002,7.2,7.7,7.5,3.8,7.450000000000003,7.349999999999999,5.475,11.1,10.8,11.4,6.6,10.950000000000006,10.925,8.7375,5.7,6.6,6.1,5.1,6.15,6.15,5.55,3.8,4.0,3.6,2.6,3.899999999999999,3.7750000000000004,3.1750000000000003
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q4,6,449098.9,64156.985714285714,20.1,6.9,12.1,5.4,3.8,16.1,7.1000000000000005,72.9,Spring,200,200,0.23931566428755768,-0.970941817426052,-2.4492935982947064e-16,1.0,48.3,1173.6900000000003,114.31000000000002,434659.4,460089.8,430444.7,378673.7,447374.59999999986,440274.775,417744.2875,15.685714285714283,16.0,15.071428571428571,10.742857142857144,15.842857142857133,15.7,13.7,7.642857142857143,7.1000000000000005,6.885714285714286,5.328571428571428,7.371428571428573,7.250000000000001,6.444642857142857,75.01428571428572,72.97142857142858,77.91428571428571,79.05714285714285,73.99285714285715,74.80357142857143,75.87142857142857,17.2,19.6,17.5,11.7,18.4,17.775,15.462499999999999,7.8,7.2,7.0,3.3,7.500000000000003,7.425,5.975,11.5,11.1,10.4,6.5,11.300000000000004,10.950000000000001,9.35,5.7,5.7,6.2,4.5,5.7,6.05,5.625,3.9,3.8,3.7,2.7,3.8499999999999988,3.8499999999999996,3.3375
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q4,7,466228.5,66604.07142857143,19.2,7.2,12.6,5.8,3.9,15.857142857142858,7.8,75.27142857142857,Spring,201,201,-0.23931566428755743,-0.9709418174260521,-2.4492935982947064e-16,1.0,48.699999999999996,1193.5897959183674,123.68571428571428,449098.9,434659.4,435905.2,364112.4,441879.1499999999,444938.325,426547.4375,16.1,15.685714285714283,16.04285714285714,10.657142857142857,15.892857142857133,15.957142857142857,14.369642857142857,7.1000000000000005,7.642857142857143,7.371428571428572,5.185714285714285,7.371428571428573,7.303571428571429,6.666071428571429,72.9,75.01428571428572,73.31428571428572,75.82857142857142,73.95714285714286,73.55000000000001,75.10178571428571,20.1,17.2,16.8,11.3,18.65,18.425,16.512500000000003,6.9,7.8,7.7,3.5,7.350000000000003,7.399999999999999,6.425000000000001,12.1,11.5,10.8,6.7,11.800000000000004,11.375,10.05,5.4,5.7,6.6,5.4,5.550000000000001,5.85,5.7375,3.8,3.9,4.0,2.7,3.8499999999999988,3.875,3.475
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q4,8,468095.7,66870.81428571428,20.6,8.6,12.7,5.6,4.1,15.428571428571429,7.628571428571428,72.8,Spring,202,202,-0.663122658240795,-0.7485107481711013,-2.4492935982947064e-16,1.0,51.60000000000001,1123.2,117.69795918367346,466228.5,449098.9,460089.8,384636.3,457663.6999999999,452519.15,439311.94999999995,15.857142857142858,16.1,16.0,10.971428571428572,15.97857142857142,15.910714285714285,15.019642857142857,7.8,7.1000000000000005,7.1000000000000005,5.142857142857143,7.450000000000001,7.410714285714286,6.992857142857144,75.27142857142857,72.9,72.97142857142858,75.74285714285715,74.08571428571429,74.03928571428571,75.03214285714286,19.2,20.1,19.6,10.4,19.65,19.025000000000002,17.5,7.2,6.9,7.2,3.8,7.0500000000000025,7.274999999999999,6.8875,12.6,12.1,11.1,6.4,12.350000000000005,11.825,10.7875,5.8,5.4,5.7,4.8,5.6,5.6499999999999995,5.7875,3.9,3.8,3.8,2.3,3.8499999999999988,3.8499999999999996,3.625
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q4,9,443957.4,63422.485714285714,19.7,8.7,13.0,6.5,4.1,17.314285714285713,8.014285714285714,71.54285714285714,Spring,203,203,-0.9350162426854147,-0.3546048870425359,-2.4492935982947064e-16,1.0,52.0,1238.7134693877551,138.7616326530612,468095.7,466228.5,434659.4,453432.8,467162.09999999986,454520.625,449744.375,15.428571428571429,15.857142857142858,15.685714285714283,14.428571428571429,15.642857142857135,15.767857142857142,15.576785714285714,7.628571428571428,7.8,7.642857142857143,6.9,7.714285714285715,7.542857142857144,7.303571428571429,72.8,75.27142857142857,75.01428571428572,77.12857142857142,74.03571428571428,73.99642857142857,74.66428571428571,20.6,19.2,17.2,19.2,19.9,19.275,18.775,8.6,7.2,7.8,7.5,7.900000000000003,7.624999999999999,7.4875,12.7,12.6,11.5,11.4,12.650000000000006,12.225,11.575000000000001,5.6,5.8,5.7,6.1,5.699999999999999,5.625,5.8875,4.1,3.9,3.9,3.6,3.9999999999999987,3.925,3.8499999999999996
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q4,10,440611.8,62944.54285714286,19.0,8.9,12.1,6.0,4.1,16.82857142857143,7.471428571428571,74.64285714285714,Spring,204,204,-0.992708874098054,0.1205366802553232,-2.4492935982947064e-16,1.0,50.1,1256.1326530612246,125.7334693877551,443957.4,468095.7,449098.9,430444.7,456026.54999999993,456845.12500000006,448559.95,17.314285714285713,15.428571428571429,16.1,15.071428571428571,16.37142857142856,16.175,15.9375,8.014285714285714,7.628571428571428,7.1000000000000005,6.885714285714286,7.821428571428571,7.635714285714285,7.442857142857143,71.54285714285714,72.8,72.9,77.91428571428571,72.17142857142858,73.12857142857143,73.96607142857144,19.7,20.6,20.1,17.5,20.15,19.9,18.8375,8.7,8.6,6.9,7.0,8.650000000000002,7.849999999999999,7.637499999999999,13.0,12.7,12.1,10.4,12.850000000000005,12.6,11.775,6.5,5.6,5.4,6.2,6.05,5.825,5.9375,4.1,4.1,3.8,3.7,4.1,3.9749999999999996,3.9124999999999996
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2024,Q4,11,474260.6,67751.51428571428,18.6,8.0,11.6,5.6,4.0,16.842857142857145,7.614285714285714,69.01428571428572,Spring,205,205,-0.822983865893657,0.5680647467311548,-2.4492935982947064e-16,1.0,47.800000000000004,1162.3977551020412,128.24632653061227,440611.8,443957.4,466228.5,435905.2,442284.59999999986,454723.35,449830.8375,16.82857142857143,17.314285714285713,15.857142857142858,16.04285714285714,17.071428571428562,16.357142857142858,16.15714285714286,7.471428571428571,8.014285714285714,7.8,7.371428571428572,7.742857142857142,7.728571428571429,7.516071428571428,74.64285714285714,71.54285714285714,75.27142857142857,73.31428571428572,73.09285714285714,73.56428571428572,73.55714285714285,19.0,19.7,19.2,16.8,19.35,19.625,19.025,8.9,8.7,7.2,7.7,8.800000000000004,8.35,7.875,12.1,13.0,12.6,10.8,12.550000000000004,12.599999999999998,11.9875,6.0,6.5,5.8,6.6,6.25,5.975,5.9125,4.1,4.1,3.9,4.0,4.1,4.05,3.9624999999999995
