Country,State,Region,Farm_ID,Year,Quarter,Week,Water_Weekly_L,Water_Daily_Avg_L,Nitrogen_Weekly,Phosphorus_Weekly,Potassium_Weekly,Calcium_Weekly,Magnesium_Weekly,Temperature_Avg_C,Sunlight_Hours,Humidity_Percent
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,6,612292.8,87470.40000000001,25.2,9.3,16.9,6.8,4.1,24.428571428571427,8.971428571428572,57.542857142857144
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,7,601284.2,85897.74285714285,26.9,10.8,14.5,6.3,3.9,25.542857142857144,9.200000000000001,52.628571428571426
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,8,621716.0,88816.57142857143,24.6,11.6,15.4,6.9,4.4,23.957142857142856,9.585714285714285,57.457142857142856
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,9,600319.6,85759.94285714286,28.9,10.6,15.2,7.2,4.1,25.642857142857142,9.528571428571428,52.84285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,10,613605.7,87657.95714285714,27.4,9.9,16.8,6.3,3.8,25.142857142857142,9.528571428571428,53.17142857142857
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,11,617962.4,88280.34285714287,24.5,9.4,16.5,7.4,3.9,25.657142857142855,9.271428571428572,50.92857142857143
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,12,625892.1,89413.15714285713,24.6,11.1,16.8,7.2,3.8,24.928571428571427,9.700000000000001,50.5
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,13,624028.2,89146.8857142857,29.7,10.5,17.3,6.2,3.9,25.814285714285713,9.528571428571428,51.55714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,1,530556.8,75793.82857142857,20.5,7.0,12.6,6.2,3.1,15.214285714285714,6.271428571428571,61.75714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,2,520790.4,74398.62857142858,20.5,7.1,12.8,6.0,3.3,15.642857142857142,6.228571428571429,63.371428571428574
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,3,513684.1,73383.44285714286,19.9,7.7,13.4,5.9,3.1,15.828571428571427,6.814285714285715,61.699999999999996
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,4,527558.5,75365.5,21.9,7.4,12.7,5.3,3.5,15.728571428571428,6.314285714285715,58.51428571428572
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,5,500143.5,71449.07142857143,19.4,7.9,11.4,6.0,3.3,15.5,6.628571428571428,59.971428571428575
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,6,520018.9,74288.41428571429,17.6,7.2,11.8,6.2,3.2,15.657142857142857,6.685714285714285,59.44285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,7,516954.0,73850.57142857143,22.0,7.2,11.5,5.9,3.4,16.271428571428572,7.042857142857143,60.528571428571425
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,8,482548.0,68935.42857142857,20.7,7.1,11.9,5.6,3.2,17.3,6.871428571428572,59.6
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,9,495258.4,70751.2,19.4,6.9,10.5,6.4,3.1,17.87142857142857,7.271428571428571,61.214285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,10,481612.7,68801.81428571428,17.2,6.9,10.4,6.1,3.2,17.87142857142857,6.871428571428572,60.81428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,11,478008.9,68286.98571428572,20.1,7.0,11.4,5.5,3.1,18.2,7.3428571428571425,57.142857142857146
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,12,491441.4,70205.91428571429,16.4,7.4,11.9,5.9,3.0,17.728571428571428,7.5,56.0
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,2,13,501884.4,71697.77142857143,18.5,7.1,11.6,5.7,3.2,18.52857142857143,7.371428571428572,60.128571428571426
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,1,420833.5,60119.07142857143,10.9,4.3,6.2,4.4,2.1,8.485714285714286,4.5,64.38571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,2,425570.7,60795.81428571429,12.7,4.2,6.1,4.6,2.2,7.785714285714286,4.4714285714285715,65.55714285714285
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,3,399096.4,57013.77142857143,11.6,4.1,6.3,4.6,2.0,8.257142857142856,4.585714285714286,67.62857142857142
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,4,398838.2,56976.885714285716,12.0,3.7,6.7,4.9,2.2,8.357142857142858,4.685714285714285,67.07142857142857
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,5,392493.3,56070.47142857143,12.5,4.3,6.1,4.4,2.3,10.028571428571428,4.642857142857143,65.44285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,6,393562.8,56223.25714285714,10.3,4.1,6.7,4.5,2.3,10.414285714285715,5.171428571428572,62.25714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,7,421822.2,60260.31428571429,10.6,3.5,6.5,4.3,2.2,10.6,4.928571428571429,66.31428571428572
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,8,401962.1,57423.15714285714,10.3,3.6,6.7,4.4,2.1,10.457142857142857,5.0,63.114285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,9,408304.7,58329.24285714286,10.8,3.8,6.3,4.9,2.4,10.157142857142857,5.185714285714285,65.85714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,10,420003.3,60000.47142857143,10.0,4.3,6.2,4.8,2.3,10.114285714285714,5.5,64.67142857142856
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,11,420291.0,60041.57142857143,11.4,3.7,6.7,4.4,2.3,10.985714285714286,5.628571428571428,60.771428571428565
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,12,392823.2,56117.6,12.4,3.8,6.7,4.3,2.0,11.557142857142859,5.771428571428571,61.24285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,3,13,417490.9,59641.55714285715,12.5,4.0,6.6,4.7,2.2,10.514285714285714,5.3999999999999995,63.84285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,1,489547.5,69935.35714285714,19.0,7.1,11.7,6.4,3.7,17.17142857142857,7.528571428571429,61.142857142857146
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,2,524744.2,74963.45714285714,18.6,7.5,11.7,6.4,3.4,17.3,7.528571428571429,58.114285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,3,492918.8,70416.97142857143,20.8,6.8,10.9,6.3,3.3,15.971428571428572,7.571428571428571,58.44285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,4,497534.7,71076.38571428572,21.2,7.9,12.0,6.3,3.6,16.4,7.557142857142857,60.07142857142857
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,5,510181.3,72883.04285714285,20.7,8.1,12.0,5.7,3.3,17.257142857142856,7.8,55.4
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,6,507071.8,72438.82857142857,18.7,8.4,12.4,6.3,3.5,18.271428571428572,8.028571428571428,58.728571428571435
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,7,540920.0,77274.28571428571,18.6,7.5,11.4,5.8,3.1,18.685714285714287,7.585714285714286,57.214285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,8,521011.9,74430.27142857143,20.2,8.6,11.6,6.3,3.1,18.857142857142858,7.614285714285714,56.9
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,9,538916.3,76988.04285714286,19.7,7.9,11.0,6.5,3.5,17.557142857142857,8.214285714285714,56.857142857142854
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,10,554138.5,79162.64285714286,20.5,7.3,11.5,5.8,3.5,17.95714285714286,8.171428571428573,54.25714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,11,553603.6,79086.22857142857,18.8,7.4,11.7,6.3,3.5,18.342857142857145,8.257142857142856,54.08571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,12,548497.0,78356.71428571429,19.4,7.3,11.9,5.8,3.7,19.24285714285714,8.385714285714286,52.457142857142856
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,4,13,563654.5,80522.07142857143,23.0,7.4,11.8,6.2,3.3,19.914285714285715,8.628571428571428,54.08571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,1,604506.4,86358.05714285714,26.7,9.4,15.2,7.4,4.3,23.057142857142857,9.028571428571428,57.857142857142854
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,2,595061.8,85008.82857142857,24.0,8.9,14.2,7.3,4.3,23.17142857142857,8.8,54.92857142857143
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,3,627243.7,89606.24285714285,27.4,10.8,14.7,6.5,4.3,24.599999999999998,8.714285714285714,58.92857142857143
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,4,609186.7,87026.67142857143,29.1,10.6,16.5,6.2,3.7,24.957142857142856,9.128571428571428,54.15714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,5,607321.7,86760.24285714285,26.6,11.5,17.0,6.2,3.9,23.25714285714286,8.871428571428572,57.07142857142857
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,6,632017.0,90288.14285714286,29.6,9.4,14.5,7.3,3.7,24.37142857142857,9.114285714285714,57.48571428571428
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,7,607724.6,86817.8,27.9,10.6,17.4,6.8,4.1,24.642857142857142,9.042857142857143,57.34285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,8,620618.9,88659.84285714287,30.0,9.2,16.5,7.0,3.9,23.985714285714288,9.471428571428572,55.642857142857146
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,9,629555.2,89936.45714285714,24.7,11.3,16.4,6.7,4.4,25.957142857142856,9.6,52.08571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,10,629956.6,89993.8,30.5,10.0,16.7,7.1,4.4,24.285714285714285,9.785714285714286,54.68571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,11,628545.9,89792.27142857143,26.3,9.3,14.6,7.4,3.9,24.914285714285715,9.214285714285714,54.199999999999996
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,12,619782.0,88540.28571428571,24.7,11.3,14.8,7.2,3.8,25.057142857142857,9.942857142857141,55.114285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,1,13,635567.5,90795.35714285714,26.9,11.2,15.3,7.1,3.7,26.228571428571428,9.428571428571429,52.44285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,1,526763.2,75251.8857142857,22.6,7.8,12.6,5.7,3.4,16.185714285714287,6.414285714285714,62.44285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,2,531004.3,75857.75714285715,18.3,7.5,12.2,5.5,3.3,15.971428571428572,6.442857142857143,61.642857142857146
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,3,503011.4,71858.77142857143,19.4,7.6,13.3,5.8,3.0,15.942857142857141,6.6571428571428575,61.81428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,4,499797.7,71399.67142857143,19.3,6.8,11.1,5.3,2.9,16.97142857142857,6.885714285714286,61.385714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,5,509270.3,72752.9,18.9,7.2,11.0,5.8,3.0,15.571428571428571,6.8428571428571425,61.24285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,6,516127.4,73732.48571428572,17.9,8.2,11.4,5.9,3.2,15.957142857142857,6.6000000000000005,59.771428571428565
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,7,513730.8,73390.11428571428,21.4,6.9,11.1,6.1,3.3,17.071428571428573,6.728571428571429,62.800000000000004
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,8,518883.3,74126.18571428572,17.7,6.8,11.6,6.0,3.4,16.242857142857144,7.014285714285714,56.614285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,9,519678.3,74239.75714285714,21.4,7.0,11.9,6.0,3.1,17.45714285714286,7.057142857142857,59.871428571428574
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,10,490250.4,70035.77142857143,16.8,8.0,12.2,5.5,3.3,16.714285714285715,6.814285714285715,56.42857142857143
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,11,501079.4,71582.77142857143,17.4,6.8,11.2,5.8,2.9,17.557142857142857,7.328571428571428,60.07142857142857
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,12,478848.7,68406.95714285715,18.4,7.6,11.3,5.5,3.2,17.214285714285715,7.457142857142857,60.699999999999996
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,2,13,502585.9,71797.98571428572,19.3,7.7,11.8,6.1,3.3,17.228571428571428,7.057142857142857,58.285714285714285
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,1,423207.7,60458.24285714286,12.2,4.2,6.7,4.8,2.2,8.1,4.585714285714286,66.41428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,2,426499.7,60928.52857142857,10.6,4.4,6.3,4.5,2.2,8.8,4.628571428571428,64.97142857142858
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,3,432202.7,61743.24285714286,11.1,3.7,6.2,4.3,2.1,8.642857142857142,4.8999999999999995,62.785714285714285
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,4,429329.5,61332.78571428572,12.0,3.6,6.0,4.7,2.4,8.842857142857143,4.928571428571429,67.3
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,5,425100.9,60728.700000000004,12.3,4.3,6.4,4.3,2.3,9.728571428571428,5.1000000000000005,66.61428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,6,418024.3,59717.75714285714,10.3,3.8,6.8,4.3,2.1,8.857142857142858,4.8,65.05714285714285
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,7,395559.9,56508.55714285715,10.4,4.2,6.7,4.1,2.0,8.857142857142858,5.371428571428572,63.142857142857146
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,8,408021.5,58288.78571428572,10.6,3.7,6.0,4.1,2.4,10.271428571428572,4.914285714285714,61.92857142857143
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,9,401922.7,57417.52857142857,11.7,4.1,6.6,4.4,2.2,9.557142857142859,5.3999999999999995,63.25714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,10,421577.0,60225.28571428572,12.0,4.3,6.5,4.1,2.0,9.685714285714285,5.071428571428571,63.41428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,11,414429.8,59204.25714285714,10.7,3.8,6.1,4.7,2.0,11.428571428571429,5.714285714285714,60.271428571428565
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,12,415491.6,59355.94285714285,11.1,3.8,6.5,4.3,2.3,10.571428571428571,5.257142857142857,64.01428571428572
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,3,13,405714.7,57959.24285714286,12.0,3.8,6.4,4.2,2.3,11.12857142857143,5.314285714285715,60.728571428571435
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,1,511947.7,73135.38571428572,18.7,7.2,11.7,6.5,3.3,15.971428571428572,7.514285714285714,57.98571428571428
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,2,496724.5,70960.64285714286,21.3,6.6,10.6,6.7,3.2,16.02857142857143,7.042857142857143,59.91428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,3,500099.9,71442.84285714287,21.3,6.6,11.4,6.4,3.5,17.47142857142857,7.585714285714286,58.51428571428572
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,4,522171.5,74595.92857142857,19.9,7.1,11.7,6.6,3.1,16.757142857142856,7.485714285714286,58.32857142857143
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,5,514381.8,73483.11428571428,19.6,7.0,11.4,6.5,3.5,17.442857142857143,7.928571428571429,58.028571428571425
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,6,535185.2,76455.02857142857,18.6,7.3,10.4,5.9,3.6,18.385714285714283,7.914285714285714,55.84285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,7,539990.7,77141.52857142857,18.3,7.8,11.6,6.4,3.2,17.071428571428573,8.142857142857142,54.699999999999996
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,8,512379.4,73197.05714285714,21.8,8.2,12.9,5.6,3.1,18.62857142857143,7.942857142857143,54.028571428571425
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,9,530467.2,75781.02857142857,21.5,7.2,11.4,6.4,3.4,18.514285714285712,7.871428571428572,52.457142857142856
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,10,560028.4,80004.05714285714,23.0,8.2,12.1,6.2,3.3,19.085714285714285,8.385714285714286,55.142857142857146
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,11,533151.4,76164.48571428572,22.3,8.1,11.5,5.9,3.5,19.25714285714286,8.285714285714286,55.371428571428574
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,12,559573.9,79939.12857142858,23.2,7.4,11.2,6.6,3.4,18.62857142857143,7.928571428571429,55.18571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2025,4,13,546433.8,78061.97142857143,21.8,8.1,11.8,6.1,3.3,18.857142857142858,8.314285714285715,54.028571428571425
